,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
976,Lenovo,Notebook,4,Windows,1.7,640.63872,0,0,111.93520355955211,Intel Core i5,0,0,Intel
977,Asus,2 in 1 Convertible,16,Windows,2.3,1150.20864,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia
978,HP,Notebook,6,Windows,2.04,370.18944,0,0,100.45466986113651,Intel Core i7,1000,0,Intel
979,Asus,Gaming,16,Windows,2.99,1118.24064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
980,Dell,2 in 1 Convertible,12,Windows,2.19,830.52864,1,1,141.21199808219862,Intel Core i7,0,512,Intel
981,Toshiba,Notebook,4,Windows,1.2,764.0352,0,0,165.6321180513006,Intel Core i5,0,128,Intel
982,Lenovo,Notebook,6,Windows,2.2,351.00864,0,0,141.21199808219862,AMD Processor,0,256,AMD
983,Fujitsu,Notebook,4,Windows,2.3,414.9446400000001,0,0,100.45466986113651,Intel Core i5,0,256,Intel
984,Toshiba,Notebook,4,Windows,1.75,585.0144,0,0,111.93520355955211,Intel Core i5,500,0,Intel
985,Dell,Notebook,4,Windows,2.25,382.97664,0,0,100.45466986113651,Intel Core i5,500,0,AMD
986,HP,Notebook,8,Windows,2.04,515.32416,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
987,Lenovo,Gaming,8,Windows,2.5,760.19904,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
988,Dell,Notebook,8,Windows,2.36,478.88064,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
989,Dell,Notebook,8,Windows,1.6,715.44384,0,0,157.3505121487356,Intel Core i5,0,128,Intel
990,HP,Netbook,8,Windows,0.97,1219.8988800000002,0,0,176.23257360658386,Other Intel Processor,0,512,Intel
991,HP,Notebook,4,Windows,2.1,319.04064,0,0,141.21199808219862,Intel Core i3,1000,128,AMD
992,Lenovo,Notebook,4,Other,1.9,173.0236032,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
993,Lenovo,Notebook,8,Windows,2.3,862.4966400000001,0,0,141.21199808219862,Intel Core i5,0,256,Intel
994,Dell,2 in 1 Convertible,8,Windows,1.68,568.39104,1,0,165.6321180513006,Intel Core i5,0,256,Intel
995,Asus,Notebook,8,Windows,1.4,735.264,0,0,276.053530085501,Intel Core i5,0,256,Intel
996,HP,Ultrabook,8,Windows,1.11,862.4966400000001,1,1,165.6321180513006,Intel Core i7,0,256,Intel
997,Acer,Notebook,4,Windows,2.4,242.9568,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
998,Asus,Gaming,16,Windows,2.5,1150.20864,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
999,HP,Ultrabook,8,Windows,1.48,1335.62304,0,0,157.3505121487356,Intel Core i7,0,512,Intel
1000,Acer,Gaming,8,Windows,2.7,805.5936,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1001,HP,Notebook,8,Windows,1.34,760.19904,0,1,165.6321180513006,Intel Core i5,0,256,Intel
1002,Dell,Notebook,4,Windows,2.18,349.72992,0,0,100.45466986113651,Intel Core i3,0,128,Intel
1003,HP,Notebook,4,Windows,1.64,498.06144000000006,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1004,Toshiba,Notebook,4,Windows,1.2,764.0352,0,0,165.6321180513006,Intel Core i5,0,128,Intel
1005,HP,Notebook,4,Windows,1.48,703.2896063999999,0,0,111.93520355955211,Intel Core i5,0,256,Intel
1006,HP,Notebook,4,Windows,1.95,770.4288,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1007,HP,Ultrabook,8,Windows,1.43,926.43264,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1008,HP,Notebook,8,Windows,1.64,670.8548736,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
1009,HP,Notebook,4,Windows,1.64,437.32224,0,0,111.93520355955211,Intel Core i3,500,0,Intel
1010,Dell,Gaming,8,Windows,2.65,606.75264,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
1011,HP,Ultrabook,4,Windows,1.26,983.97504,0,0,176.23257360658386,Intel Core i5,500,0,Intel
1012,HP,Notebook,4,Windows,1.48,1016.5824,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1013,HP,Ultrabook,8,Windows,1.54,1206.6065856,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1014,HP,Notebook,4,Windows,1.49,511.488,0,0,117.82653006268643,Intel Core i3,500,0,Intel
1015,Toshiba,Notebook,8,Windows,1.5,773.6256000000001,0,0,117.82653006268643,Intel Core i5,0,256,Intel
1016,HP,Notebook,4,Windows,2.04,492.3008064,0,0,100.45466986113651,Intel Core i3,0,256,Intel
1017,Lenovo,Notebook,16,Windows,2.4,1897.62048,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia
1018,Toshiba,Notebook,8,Windows,1.47,952.6464,0,1,157.3505121487356,Intel Core i5,0,256,Intel
1019,HP,Notebook,8,Windows,1.43,1425.13344,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1020,Dell,2 in 1 Convertible,4,Windows,2.08,508.9241664,1,1,141.21199808219862,Intel Core i3,1000,0,Intel
1021,Toshiba,Ultrabook,8,Windows,1.2,1016.5824,0,0,165.6321180513006,Intel Core i5,0,256,Intel
1022,HP,Notebook,8,Windows,1.11,734.62464,0,1,165.6321180513006,Intel Core i5,0,256,Intel
1023,HP,Notebook,8,Windows,1.64,757.9165248,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
1024,Dell,Notebook,8,Windows,2.09,669.0518784,0,0,141.21199808219862,Intel Core i5,500,0,Intel
1025,HP,Ultrabook,4,Windows,1.26,996.76224,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1026,HP,Notebook,4,Windows,2.31,760.19904,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1027,HP,Notebook,4,Windows,1.95,677.7216000000001,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1028,Dell,Ultrabook,8,Windows,1.29,1038.32064,1,0,276.053530085501,Intel Core i5,0,256,Intel
1029,HP,Notebook,8,Windows,2.63,690.5088000000001,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia
1030,HP,Notebook,4,Windows,1.64,622.0972800000001,0,0,111.93520355955211,Intel Core i5,0,256,Intel
1031,Acer,Notebook,6,Windows,2.1,261.49824,0,0,100.45466986113651,AMD Processor,1000,0,AMD
1032,MSI,Gaming,8,Windows,2.7,761.989248,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1033,HP,Notebook,8,Windows,1.95,764.0352,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1034,HP,Notebook,8,Windows,1.84,785.7670464,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1035,HP,Ultrabook,8,Windows,1.26,862.4966400000001,0,0,176.23257360658386,Intel Core i7,0,256,Intel
1036,HP,Notebook,4,Windows,2.04,474.40512,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1037,Toshiba,Ultrabook,8,Windows,1.47,1102.896,0,1,157.3505121487356,Intel Core i7,0,256,Intel
1038,Dell,Notebook,8,Windows,2.09,679.607712,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1039,HP,Notebook,8,Windows,1.64,646.0796736000001,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1040,Lenovo,2 in 1 Convertible,4,Windows,1.8,541.5379200000001,1,1,141.21199808219862,Intel Core i7,0,256,Intel
1041,Vero,Notebook,2,Windows,1.45,134.77708800000002,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1042,Toshiba,Notebook,16,Windows,2.4,911.088,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
1043,Lenovo,Notebook,8,Windows,2.3,671.072256,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1044,HP,Notebook,4,Windows,1.54,639.36,0,0,157.3505121487356,Intel Core i5,500,0,Intel
1045,HP,Notebook,8,Windows,1.84,1344.7914624,0,0,141.21199808219862,Intel Core i5,500,256,Intel
1046,HP,Notebook,8,Windows,1.43,939.21984,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1047,MSI,Gaming,16,Windows,3.78,988.2203904,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1048,Lenovo,Gaming,16,Windows,4.6,1464.1280063999998,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1049,Asus,Netbook,4,Other,1.2,184.071744,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1050,Lenovo,Notebook,16,Windows,1.1,1675.1232,0,1,209.8006828649808,Intel Core i7,0,256,Intel
1051,HP,Notebook,8,Windows,1.91,625.93344,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1052,Dell,2 in 1 Convertible,8,Windows,2.3,699.45984,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1053,HP,Notebook,4,Windows,2.04,625.93344,0,0,100.45466986113651,Intel Core i5,0,256,Intel
1054,Dell,Ultrabook,16,Windows,1.2,1441.11744,1,0,276.053530085501,Intel Core i7,0,1000,Intel
1055,HP,Notebook,4,Windows,2.31,450.844704,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1056,HP,Notebook,4,Other,1.96,319.04064,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1057,Acer,Notebook,8,Windows,2.4,287.07264000000004,0,0,100.45466986113651,AMD Processor,1000,0,AMD
1058,Dell,2 in 1 Convertible,12,Windows,1.6,830.52864,1,1,165.6321180513006,Intel Core i7,0,256,Intel
1059,MSI,Gaming,16,Windows,2.94,1162.99584,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1060,HP,Notebook,8,Windows,2.04,684.1152,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1061,Asus,Gaming,16,Other,4.0,638.08128,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia
1062,Dell,Notebook,4,Windows,2.25,357.40224,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
1063,Dell,Notebook,16,Windows,2.32,632.9600064000001,0,0,141.21199808219862,Intel Core i7,2000,0,AMD
1064,MSI,Gaming,16,Windows,1.8,1233.32544,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1065,Dell,Ultrabook,8,Windows,1.29,932.18688,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1066,Asus,Gaming,64,Windows,3.58,2541.456,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia
1067,Dell,2 in 1 Convertible,8,Windows,1.62,510.21567360000006,1,0,165.6321180513006,Intel Core i7,0,256,Intel
1068,Dell,Gaming,16,Windows,3.21,849.70944,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia
1069,Apple,Ultrabook,8,Mac,0.92,831.168,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1070,Dell,Notebook,4,Windows,2.06,308.1587328,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1071,HP,Notebook,4,Windows,2.31,766.5926400000001,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1072,HP,Ultrabook,8,Windows,1.26,766.5926400000001,0,0,176.23257360658386,Intel Core i5,0,256,Intel
1073,HP,Notebook,8,Windows,1.49,696.9024,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1074,Lenovo,Ultrabook,8,Windows,1.3,1095.5369664,1,1,176.23257360658386,Intel Core i7,0,256,Intel
1075,Lenovo,Notebook,8,Windows,3.0,421.33824,0,0,106.11306214269258,Intel Core i5,1000,0,AMD
1076,Lenovo,Notebook,4,Windows,2.3,624.65472,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
1077,MSI,Gaming,16,Windows,3.78,1597.76064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1078,Lenovo,Notebook,4,Windows,2.1,345.25440000000003,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1079,HP,Notebook,4,Windows,2.31,600.9984,0,0,141.21199808219862,Intel Core i5,500,0,Intel
1080,Lenovo,Ultrabook,8,Windows,0.99,894.46464,1,1,234.9767648087785,Other Intel Processor,0,512,Intel
1081,Lenovo,Gaming,32,Windows,4.6,2071.5264,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
1082,Lenovo,2 in 1 Convertible,4,Windows,0.69,413.1991872,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1083,HP,Ultrabook,16,Windows,1.3,1310.04864,0,1,331.2642361026012,Intel Core i7,0,512,Intel
1084,Dell,Notebook,8,Windows,2.18,479.52,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1085,HP,Notebook,4,Windows,1.54,659.1737663999999,0,0,157.3505121487356,Intel Core i5,500,0,Intel
1086,HP,Workstation,8,Windows,1.9,955.8432,0,0,141.21199808219862,Intel Core i7,0,256,AMD
1087,Lenovo,Notebook,8,Windows,1.7,766.5926400000001,0,0,157.3505121487356,Intel Core i5,0,180,Intel
1088,HP,Notebook,4,Other,1.29,393.2064,0,0,276.053530085501,Other Intel Processor,0,0,Intel
1089,Acer,Notebook,4,Windows,2.4,247.43232,0,0,100.45466986113651,AMD Processor,500,0,AMD
1090,Dell,Notebook,4,Other,2.2,251.5817664,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1091,HP,Notebook,4,Other,1.86,221.2121664,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1092,Asus,Gaming,8,Windows,2.7,1022.33664,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1093,Dell,Ultrabook,4,Windows,1.4,523.2202560000001,0,1,165.6321180513006,Intel Core i5,0,256,AMD
1094,HP,Netbook,4,Windows,2.4,1022.33664,0,0,125.36742798669837,Intel Core i5,0,128,Intel
1095,Acer,Notebook,8,Windows,2.4,510.8486400000001,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia
1096,Dell,Notebook,8,Windows,2.36,408.423168,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
1097,MSI,Gaming,8,Windows,2.6,1022.33664,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia
1098,HP,Notebook,4,Windows,1.96,319.68,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1099,Asus,Gaming,16,Windows,4.3,1469.88864,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1100,Dell,Ultrabook,4,Windows,1.5,725.769504,0,0,125.36742798669837,Intel Core i3,500,0,Intel
1101,Dell,Ultrabook,4,Windows,1.5,746.1139392,0,0,125.36742798669837,Intel Core i3,0,128,Intel
1102,Acer,Notebook,4,Other,2.2,133.62624,0,0,100.45466986113651,Other Intel Processor,0,16,Intel
1103,HP,Workstation,8,Windows,3.0,1853.50464,0,1,127.33567457123111,Intel Core i7,1000,0,AMD
1104,Lenovo,Gaming,16,Windows,2.4,766.5926400000001,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
1105,Dell,Ultrabook,8,Windows,1.5,903.479616,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1106,MSI,Gaming,8,Windows,2.9,966.1944384,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1107,Lenovo,2 in 1 Convertible,4,Windows,2.1,554.3251200000001,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1108,HP,Notebook,4,Windows,2.1,254.46528,0,0,141.21199808219862,AMD Processor,1000,0,AMD
1109,Asus,Gaming,16,Windows,2.59,856.10304,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1110,HP,Notebook,8,Windows,1.16,1086.27264,1,0,276.053530085501,Other Intel Processor,0,256,Intel
1111,Dell,Notebook,4,Windows,2.24,491.763744,0,0,100.45466986113651,Intel Core i5,500,0,AMD
1112,Lenovo,Notebook,4,Windows,2.1,274.28544,0,0,100.45466986113651,Intel Core i3,0,128,Intel
1113,HP,Ultrabook,8,Windows,1.16,1258.89984,0,0,165.6321180513006,Intel Core i7,0,512,Intel
1114,Lenovo,2 in 1 Convertible,4,Other,0.69,351.00864,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1115,Dell,Ultrabook,8,Windows,1.23,881.6774399999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1116,Lenovo,Gaming,16,Windows,4.6,1758.2336064,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
1117,Razer,Ultrabook,8,Windows,1.25,657.9014400000001,1,0,352.4651472131677,Intel Core i7,0,256,Intel
1118,Toshiba,Ultrabook,16,Windows,1.05,1423.21536,0,0,165.6321180513006,Intel Core i7,0,512,Intel
1119,Asus,Gaming,8,Windows,3.52,839.1536064000001,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1120,Vero,Notebook,4,Windows,1.35,125.31456,0,0,165.6321180513006,Other Intel Processor,0,0,Intel
1121,HP,Notebook,8,Windows,1.16,1080.5184,0,0,165.6321180513006,Intel Core i5,0,256,Intel
1122,HP,Notebook,8,Windows,1.43,967.35168,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1123,Dell,Notebook,4,Other,2.09,334.7880768,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1124,Asus,Notebook,4,Windows,2.0,278.1216,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1125,Lenovo,2 in 1 Convertible,8,Windows,1.8,1067.0918399999998,1,1,157.3505121487356,Intel Core i7,0,256,Intel
1126,Lenovo,2 in 1 Convertible,4,Windows,0.69,306.25344,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1127,HP,Ultrabook,8,Windows,1.26,1211.5872000000002,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1128,Lenovo,Gaming,8,Other,2.4,632.32704,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
1129,HP,Gaming,8,Windows,3.35,721.83744,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
1130,HP,Notebook,8,Windows,2.04,402.15744,0,0,100.45466986113651,Intel Core i7,2000,0,Intel
1131,Lenovo,2 in 1 Convertible,8,Windows,1.8,1310.9309568,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia
1132,Asus,Notebook,4,Windows,1.5,177.74208000000002,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1133,HP,Ultrabook,8,Windows,1.84,480.79872,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1134,Acer,Notebook,4,Windows,2.23,393.84576,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
1135,Lenovo,Notebook,16,Windows,2.5,702.65664,0,0,141.21199808219862,Intel Core i7,0,0,AMD
1136,HP,Workstation,8,Windows,3.0,2525.088384,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
1137,Dell,Notebook,8,Windows,2.5,501.25824,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
1138,MSI,Gaming,16,Windows,3.78,1533.82464,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1139,HP,Ultrabook,8,Windows,1.88,1388.5108992,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1140,Lenovo,2 in 1 Convertible,16,Windows,2.8,1560.0384,1,1,209.8006828649808,Intel Core i7,0,512,Intel
1141,MSI,Gaming,8,Windows,2.4,730.660608,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1142,HP,2 in 1 Convertible,8,Windows,1.48,1041.51744,1,0,165.6321180513006,Intel Core i5,0,256,Intel
1143,HP,Workstation,8,Windows,2.59,1425.13344,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
1144,HP,2 in 1 Convertible,8,Windows,1.48,1150.20864,1,0,220.84282406840083,Intel Core i7,0,256,Intel
1145,HP,Workstation,8,Windows,2.0,1214.14464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1146,HP,Ultrabook,8,Windows,1.26,1468.577952,0,0,176.23257360658386,Intel Core i7,0,256,Intel
1147,Dell,Notebook,8,Windows,2.18,645.689664,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1148,HP,Notebook,8,Windows,1.88,1009.54944,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1149,Lenovo,2 in 1 Convertible,8,Windows,1.27,1495.46304,1,1,209.8006828649808,Intel Core i7,0,256,Intel
1150,Lenovo,Notebook,4,Other,1.9,216.74304,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1151,HP,Notebook,4,Windows,1.86,189.88992,0,0,100.45466986113651,AMD Processor,500,0,AMD
1152,Lenovo,Notebook,8,Other,2.32,382.97664,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
1153,Dell,Gaming,8,Windows,2.62,766.5926400000001,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1154,Dell,Notebook,8,Windows,2.04,1438.9947648,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia
1155,HP,Notebook,4,Windows,1.91,306.18311040000003,0,0,141.21199808219862,AMD Processor,0,256,AMD
1156,MSI,Gaming,16,Windows,2.7,954.436608,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1157,Lenovo,Ultrabook,12,Windows,1.4,1469.88864,0,0,157.3505121487356,Intel Core i7,0,512,Intel
1158,Lenovo,Notebook,8,Windows,2.5,504.1289664,0,0,141.21199808219862,Intel Core i5,0,0,AMD
1159,HP,2 in 1 Convertible,8,Windows,1.48,1304.93376,1,0,220.84282406840083,Intel Core i7,0,512,Intel
1160,Lenovo,Ultrabook,8,Windows,1.7,958.40064,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1161,MSI,Gaming,16,Windows,1.7,1131.0278400000002,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia
1162,HP,Gaming,8,Windows,2.62,574.7846400000001,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1163,Lenovo,Notebook,8,Windows,2.2,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1164,HP,Notebook,4,Other,2.1,304.9683264,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1165,Dell,Gaming,8,Windows,2.62,957.76128,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia
1166,Lenovo,Notebook,8,Windows,1.95,888.7103999999999,0,1,141.21199808219862,Intel Core i5,0,256,Intel
1167,Lenovo,Notebook,4,Windows,2.2,299.22048,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
1168,HP,Notebook,2,Windows,1.44,159.20064,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1169,MSI,Gaming,8,Windows,2.2,536.42304,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1170,HP,Notebook,8,Windows,1.96,434.12544,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1171,HP,Notebook,16,Windows,2.1,741.01824,0,0,141.21199808219862,Intel Core i7,0,512,Intel
1172,Asus,Notebook,4,Windows,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1173,Lenovo,Notebook,4,Other,2.1,254.46528,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1174,Lenovo,Notebook,8,Other,2.2,453.30624,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1175,Asus,Notebook,4,Windows,2.0,491.66784,0,0,157.3505121487356,Intel Core i3,0,256,Intel
1176,Lenovo,Notebook,4,Windows,2.32,527.472,0,0,141.21199808219862,Intel Core i7,0,0,Intel
1177,Lenovo,Gaming,16,Windows,3.31,834.3648,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
1178,MSI,Gaming,16,Windows,1.91,1376.7786432,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1179,HP,Notebook,4,Windows,2.07,415.584,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1180,Lenovo,2 in 1 Convertible,8,Windows,1.36,1046.63232,1,1,209.8006828649808,Intel Core i5,0,256,Intel
1181,Lenovo,Ultrabook,6,Windows,1.54,531.30816,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1182,Dell,Notebook,8,Other,1.98,572.2335936,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1183,Acer,Notebook,4,Windows,2.1,212.90688,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1184,HP,Notebook,6,Windows,2.18,510.8486400000001,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1185,Asus,Gaming,8,Windows,2.591,581.17824,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1186,Dell,2 in 1 Convertible,16,Windows,2.09,753.8054400000001,1,0,141.21199808219862,Intel Core i7,0,512,Intel
1187,Acer,Notebook,4,Windows,2.23,441.79776,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
1188,Dell,Ultrabook,8,Other,1.23,702.65664,1,0,276.053530085501,Intel Core i5,0,256,Intel
1189,Acer,Gaming,16,Windows,4.2,1661.69664,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1190,Lenovo,Gaming,8,Windows,2.4,523.63584,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
1192,HP,Notebook,4,Windows,1.86,310.0896,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1193,Apple,Ultrabook,8,Mac,0.92,743.57568,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1194,Dell,2 in 1 Convertible,8,Windows,1.6,766.5926400000001,1,1,165.6321180513006,Intel Core i5,0,256,Intel
1195,HP,Notebook,12,Windows,2.21,848.43072,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1196,Lenovo,Notebook,4,Other,1.9,235.28448,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
1197,Asus,Gaming,16,Windows,4.3,1374.624,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia
1198,Acer,Notebook,4,Other,2.1,173.90592,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1199,MSI,Gaming,16,Windows,2.43,1309.9847040000002,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1200,Dell,Notebook,4,Windows,2.3,319.04064,0,0,100.45466986113651,Intel Core i3,0,128,AMD
1201,Lenovo,Notebook,8,Other,2.2,402.15744,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1202,Dell,2 in 1 Convertible,16,Windows,2.0,821.5776000000001,1,0,141.21199808219862,Intel Core i7,0,512,Intel
1203,Dell,Ultrabook,16,Windows,1.2,1713.4848,1,0,276.053530085501,Intel Core i7,0,512,Intel
1204,Asus,Gaming,8,Windows,2.2,747.41184,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1205,Dell,Notebook,8,Windows,2.36,568.39104,0,0,141.21199808219862,Intel Core i5,0,256,AMD
1206,HP,Notebook,8,Windows,1.91,370.18944,0,0,100.45466986113651,Intel Core i5,0,256,Intel
1207,Lenovo,Notebook,4,Windows,2.2,191.16864,0,0,100.45466986113651,AMD Processor,500,0,AMD
1208,Acer,Notebook,8,Windows,3.3,402.15744,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
1209,Asus,Gaming,16,Windows,2.2,1565.79264,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1210,Apple,Ultrabook,8,Mac,0.92,817.74144,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1211,Asus,Notebook,16,Windows,2.2,1118.24064,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1212,MSI,Gaming,16,Windows,2.43,1246.1062464,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1213,Dell,2 in 1 Convertible,8,Windows,2.191,638.72064,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1214,Asus,Gaming,16,Windows,2.9,1246.11264,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1215,Acer,Netbook,2,Other,1.3,111.24864,0,0,135.0942111925629,Other Intel Processor,0,32,Intel
1216,Acer,Notebook,4,Windows,3.3,382.33728,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
1217,Lenovo,Notebook,8,Other,2.8,344.61504,0,0,106.11306214269258,Intel Core i5,1000,0,Intel
